Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jesse Winker","NYM",102.753,407.43,345.267,80.7252,54.4422,15.0446,0.851001,10.3873,47.4348,43.0541,52.5626,1.11199,85.9043,6.49586,2.19698,0.907282,6.68771,6.36751,1.89906,0.233805,0.12901,0.210844,0.611874,0.343852,0.372563,0.319805,0.716415,0.138758,3.9793,0.280038,-1.0434,-0.382647,50.8169,3.15658,106.678,-1.42605,-1.60179,1.7572219371795654,-10.830006957054138,0.464964,404.05999755859375,1.68503,1.49344,0.449626,1.68503,-1.49344,4.4005,434.6,4.219417475,434.6,4.219417475,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Victor Scott II","STL",80.3991,298.189,272.127,61.4786,43.4392,11.2972,2.06385,4.67838,32.5355,24.0158,18.097,0.229536,62.3979,3.49806,2.42321,2.04364,3.29255,17.5554,3.24666,0.225919,0.0606898,0.209257,0.290026,0.280517,0.334177,0.270939,0.614694,0.108258,6.94818,0.273771,-0.107298,1.68471,25.4638,-9.4177,73.0621,1.57741,1.09919,-7.820755243301392,2.339919090270996,0.460029,402.1400146484375,5.84723,-0.234373,1.43027,5.84723,0.234373,3.09298,248.7,3.10875,248.7,3.10875,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Esteury Ruiz","ATH",45.1575,164.432,146.283,35.7164,25.0054,7.14513,0.566813,2.99906,20.7512,14.3857,10.0491,0.0614088,37.7994,4.36198,1.55075,2.18746,1.70336,15.9847,3.62823,0.24416,0.0611143,0.229879,0.265855,0.308963,0.36226,0.296474,0.671222,0.1181,7.12223,0.30567,-0.0770791,1.41687,17.4212,-1.81378,90.6282,1.33979,0.812496,-0.46322381496429443,-0.5812541842460632,0.457945,517.0599975585938,4.51058,0.679389,1.83231,4.51058,-0.679389,2.55692,171,3.8,171,3.8,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"David Hamilton","BOS",40.372,151.848,138.149,31.1807,20.0292,6.25454,1.45575,3.44113,19.0333,13.5036,12.5775,0.075108,38.5881,0.536662,0.329124,0.255619,1.22732,12.6146,2.30515,0.225703,0.0828293,0.254123,0.325942,0.292196,0.366778,0.289575,0.658974,0.141075,7.9642,0.287608,-0.158144,1.32834,15.2448,-2.51811,81.6884,1.17019,0.528366,-2.011380672454834,1.377945065498352,0.457366,397.17999267578125,7.18112,1.36801,1.69876,7.18112,-1.36801,2.73499,148,3.7,148,3.7,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Gabriel Arias","CLE",45.4793,166.682,153.29,35.5049,23.1148,7.45023,0.911283,4.02862,17.9639,16.3495,10.345,0.225592,48.3659,1.75517,1.00818,0.28427,3.03493,3.76968,1.21518,0.23162,0.0620645,0.290168,0.213891,0.286092,0.370955,0.286872,0.657047,0.139335,5.40743,0.308884,0.0285026,-0.0143702,16.3713,-3.12684,86.8253,0.0141323,0.0466663,-2.498540331609547,1.350086122751236,0.455246,734.489990234375,2.80248,2.43762,1.44107,2.80248,-2.43762,3.07858,153,3.4,153,3.4,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Jonah Bride","MIA",109.217,436.205,375.594,89.8369,61.2285,17.9149,1.00935,9.68411,45.9242,47.4094,47.5562,0.423569,86.8521,7.02536,4.90473,1.12502,10.1027,1.16482,0.731198,0.239186,0.109022,0.199108,0.547554,0.331935,0.369609,0.311632,0.701544,0.130423,2.51506,0.282265,-0.448846,-0.973854,51.5364,0.50994,96.7939,-1.4227,1.76249,-3.0950465202331543,-7.0259000062942505,0.454952,449.6700134277344,1.64246,0.338758,0.370239,1.64246,-0.338758,4.50635,444,4.073394495,444,4.073394495,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Tyler Heineman","TOR",47.5212,151.575,132.609,26.7848,19.4067,4.61261,0.744789,2.02071,14.0855,11.7776,13.5038,0.145636,35.6115,3.02176,0.842654,1.59787,1.86055,2.22681,0.653055,0.201984,0.0890903,0.234943,0.379199,0.28878,0.293715,0.26433,0.582495,0.0917311,4.61248,0.258446,-0.136967,-0.101573,12.1376,-5.59337,71.0741,-0.238539,0.929205,-5.255249306559563,4.595966339111328,0.453755,749.9199829101562,0.964515,0.0416868,1.43283,0.964515,-0.0416868,3.08956,109.2,2.275,109.2,2.275,,,,,,,,,,,,,,,,,,,"Tyler Heineman","13897",623168
"Lenyn Sosa","CHW",99.8629,398.009,374.521,91.8007,62.2266,17.547,0.945124,11.082,37.829,42.2112,16.624,0.831597,84.0909,2.48265,2.27697,2.10416,6.86191,2.67594,1.04668,0.245115,0.041768,0.211279,0.197691,0.280136,0.385783,0.287959,0.665919,0.140668,3.15697,0.286617,-0.0414365,-0.524077,39.4404,-7.11793,84.7708,-0.565513,-0.511441,-7.65736597776413,-1.2119390964508057,0.453561,447.2900085449219,2.42326,-0.289624,0.701789,2.42326,0.289624,4.06428,361.4,3.614,361.4,3.614,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Josh Bell","WSN",132.509,554.837,492.716,121.195,79.7675,21.6654,1.17641,18.5862,60.0864,66.8677,53.9395,1.59892,110.47,4.10344,3.87892,0.199859,13.6378,0.582418,0.491301,0.245974,0.0972168,0.199103,0.488275,0.323163,0.407887,0.319145,0.73105,0.161913,2.07574,0.279179,-1.16326,-1.15754,68.9077,4.00394,104.837,-2.32079,-1.0052,0.88836669921875,-14.974516868591309,0.45344,328.9599914550781,2.07543,-3.23363,0.479357,2.07543,3.23363,4.36086,608.6,4.575939849,608.6,4.575939849,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Enrique Hernández","LAD",73.7813,280.52,255.592,59.2078,38.4838,12.4118,0.709737,7.60253,31.471,31.747,20.1793,0.158385,54.4248,1.60208,2.53237,0.614154,5.52107,0.857816,0.459729,0.23165,0.0719352,0.194014,0.370773,0.289344,0.374999,0.290129,0.664343,0.143349,2.95054,0.263162,0.208421,-0.489018,28.2879,-4.52681,86.2636,-0.280597,0.0902737,-4.78903067111969,-0.1808217167854309,0.452004,642.1199951171875,1.81772,0.122433,0.824866,1.81772,-0.122433,3.90018,258,3.486486486,258,3.486486486,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Dane Myers","MIA",71.3583,250.29,226.76,55.8357,38.7398,10.13,1.26408,5.70181,28.9605,26.6584,17.0892,0.00471985,73.107,3.80297,2.2352,0.402675,3.43128,6.37173,1.40991,0.246232,0.0682777,0.292089,0.233757,0.30705,0.377488,0.300435,0.684538,0.131256,5.68249,0.333811,-0.274829,0.232721,27.3154,-1.96302,89.2576,-0.0421085,0.0185253,-3.257301803678274,-0.7086880970746279,0.451212,689.6099853515625,5.73311,0.235676,1.20112,5.73311,-0.235676,3.39851,249.3,3.511267605,249.3,3.511267605,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Chase DeLauter","CLE",40.8744,164.623,149.437,37.8542,24.5634,8.63033,0.162167,4.49834,18.2327,19.2626,12.4425,0.383223,28.8681,1.22445,1.35411,0.165343,2.70684,1.70503,0.554051,0.253312,0.0755816,0.175359,0.431012,0.313279,0.403541,0.311772,0.716819,0.150228,3.40603,0.284062,0.0118597,-0.182093,19.4685,0.211128,104.341,-0.170233,0.0537531,0.6474772095680237,-1.8385811559855938,0.443754,999,2.66906,0.196014,1.47575,2.66906,-0.196014,3.03233,167.5,4.085365853,167.5,4.085365853,,,,,,,,,,,,,,,,,,,"Chase DeLauter","sa3021053",800050
"Justin Turner","CHC",83.21,345.742,304.241,76.1527,52.9846,15.4124,0.221684,7.53397,39.9008,39.1849,32.1064,0.438849,63.0795,5.96814,3.28603,0.140653,6.18021,0.73899,0.546961,0.250304,0.0928622,0.182447,0.508983,0.330517,0.376709,0.312799,0.707226,0.126405,2.14185,0.289636,-0.839725,-0.788939,41.1734,0.729106,101.858,-1.62866,0.0376354,-0.8769091963768005,-6.382885843515396,0.439936,505.2900085449219,2.64884,1.09947,0.770407,2.64884,-1.09947,3.97279,353.4,4.257831325,353.4,4.257831325,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Cole Young","SEA",37.7449,151.418,134.652,31.2344,21.7896,6.68152,0.684825,2.0785,15.6124,13.8122,13.4534,0.146483,28.592,1.82161,0.922184,0.568711,2.50318,3.50948,1.15124,0.231964,0.0888497,0.188828,0.470531,0.308318,0.338065,0.288149,0.646382,0.106101,4.97806,0.27793,-0.0717742,-0.0557363,15.0277,-2.68486,92.8597,-0.127511,-0.203072,-1.364591971039772,0.5458338260650635,0.436745,999,2.17332,-0.664002,1.53514,2.17332,0.664002,2.95315,133.2,3.505263157,133.2,3.505263157,,,,,,,,,,,,,,,,,,,"Cole Young","sa3020459",702284
"Whit Merrifield",,68.5244,273.635,248.42,61.2869,45.0532,11.3269,1.26664,3.64008,31.9823,23.6599,20.1309,0.159493,45.5158,1.44967,2.25326,1.38174,4.63501,11.5715,2.77599,0.246707,0.0735683,0.166337,0.442284,0.304376,0.346459,0.287454,0.650835,0.0997523,6.01669,0.286064,0.00023878,0.665357,27.0044,-5.00498,84.423,0.665595,-0.266233,-4.321460783481598,-0.6187245547771454,0.431378,739.7100219726562,5.3905,0.910668,1.3616,5.3905,-0.910668,3.18453,246.2,3.568115942,246.2,3.568115942,,,,,,,,,,,,,,,,,,,"Whit Merrifield","11281",593160
"Drake Baldwin","ATL",33.3043,127.037,113.176,26.4342,18.425,5.18644,0.115626,2.70711,13.5627,13.8251,11.6618,0.135286,28.0366,1.34099,0.74507,0.112455,2.36979,0.299168,0.075025,0.233567,0.0917987,0.220697,0.415949,0.310713,0.353195,0.294924,0.663908,0.119628,2.45721,0.285258,-0.00463359,-0.217526,13.3007,-1.55978,86.9777,-0.22216,-0.434622,-2.200387477874756,2.1351570188999176,0.430174,999,0.99096,-0.394998,1.5311,0.99096,0.394998,2.95854,114.3,3.463636363,114.3,3.463636363,,,,,,,,,,,,,,,,,,,"Drake Baldwin","sa3019920",686948
"Ezequiel Duran","TEX",61.9814,230.496,215.123,52.8527,35.1104,10.8564,1.1486,5.73738,25.7999,23.6853,11.7474,0.184052,55.606,2.19438,1.22455,0.206289,3.38698,3.53782,1.42741,0.245686,0.0509659,0.241245,0.211262,0.290046,0.386841,0.294259,0.676887,0.141155,4.73161,0.303962,-0.170103,-0.256233,24.0095,-2.95348,90.7957,-0.426336,1.06031,-2.85383677482605,-0.7055443525314331,0.42595,649.9600219726562,2.5554,-0.0818158,1.2393,2.5554,0.0818158,3.3476,222.6,3.59032258,222.6,3.59032258,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Connor Joe","SDP",81.5686,317.778,277.872,63.2031,40.4879,13.8686,1.07763,7.7689,36.9769,30.3071,33.257,0.169918,72.8895,4.67793,1.83273,0.138893,4.65973,2.31454,1.15698,0.227454,0.104655,0.229372,0.456266,0.318405,0.368996,0.305235,0.687401,0.141542,3.67681,0.278499,0.191028,-0.623284,35.9087,-1.26442,96.6552,-0.432256,0.329932,-1.675856739282608,-4.789086699485779,0.425802,645.3900146484375,2.68982,-0.504905,0.717728,2.68982,0.504905,4.04303,311.3,3.796341463,311.3,3.796341463,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Zach McKinstry","DET",65.2698,237.616,214.909,48.9897,32.226,9.75963,2.37813,4.62584,25.7738,19.9876,18.32,0.222186,51.0345,2.12955,1.36465,0.892878,2.22851,8.11724,1.76619,0.227955,0.0770992,0.214777,0.358973,0.293335,0.360073,0.287206,0.653408,0.132118,6.4892,0.276215,0.00412823,0.494144,23.4024,-4.3935,87.0082,0.498273,-0.408723,-3.033975452184677,-0.7684558629989624,0.425363,607.9000244140625,2.95783,0.0829853,1.29292,2.95783,-0.0829853,3.2761,216.4,3.329230769,216.4,3.329230769,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Samuel Basallo","BAL",19.7609,51.7752,48.3126,11.9997,8.13401,2.3464,0,1.51934,5.70789,5.5966,3.40085,0,12.111,0.0616955,0,0,0,0.74318,0.117685,0.248377,0.0656849,0.233915,0.280807,0.298643,0.391288,0.301639,0.689931,0.142911,3.65675,0.302183,-0.00944815,0.00944815,5.70066,-0.355895,98.5937,-1.02073e-10,1.50977,-0.08331049988940387,2.460959255695343,0.423811,999,0.80096,-1.66272,1.88074,0.80096,1.66272,2.49235,54.7,2.735,54.7,2.735,,,,,,,,,,,,,,,,,,,"Samuel Basallo","sa3015716",694212
"Nick Castellanos","PHI",148.145,623.09,575.487,145.929,92.934,29.6214,2.04764,21.3263,73.6787,81.4086,37.3211,1.24371,144.832,6.0376,4.00346,0.24033,10.5754,6.51028,1.80657,0.253575,0.0598968,0.232441,0.257686,0.303907,0.423337,0.314147,0.727243,0.169762,4.13606,0.301459,-1.08081,-0.495479,74.8779,1.99013,100.52,-1.57629,-8.3598,-1.1890186965465546,-15.519854545593262,0.417307,179.27000427246094,1.6688,0.385684,0.541201,1.6688,-0.385684,4.2784,675.1,4.561486486,675.1,4.561486486,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Brooks Baldwin","CHW",52.3402,204.004,187.864,44.3734,30.6479,8.85581,0.468752,4.401,20.5443,19.0769,12.9949,0.36954,45.9974,0.887848,0.981675,1.275,2.30188,5.87855,1.24954,0.236199,0.0636991,0.225473,0.282513,0.28736,0.358608,0.28285,0.645969,0.122409,4.85095,0.288719,-0.13954,0.321102,19.3766,-4.48734,81.2558,0.181562,-0.178113,-4.292418405413628,1.3834773004055023,0.401555,692.6900024414062,4.74755,-1.04995,1.40523,4.74755,1.04995,3.12636,172.7,3.321153846,172.7,3.321153846,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Paul DeJong","WSN",76.4185,292.307,268.046,55.6373,33.7387,10.3121,0.128561,11.4579,31.0211,34.1496,17.2532,0.00605297,91.752,4.50087,2.39177,0.11503,3.88539,1.89474,1.02729,0.207566,0.0590242,0.313889,0.188041,0.264865,0.375235,0.27893,0.6401,0.167669,2.87038,0.264187,-0.194267,-0.475038,26.8417,-7.35181,77.7694,-0.669305,1.17779,-8.439836382865906,2.5496270656585693,0.396989,488.2699890136719,4.02916,0.673454,0.728414,4.02916,-0.673454,4.02878,245,3.22368421,245,3.22368421,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Dalton Rushing","LAD",23.1263,74.7125,65.7776,15.1473,9.45241,3.15513,0.145912,2.39388,7.95862,9.03141,7.05653,0.196992,18.9213,1.30996,0.481742,0.0866175,1.3147,0.1412,0.0607979,0.230281,0.0944491,0.253255,0.372941,0.315089,0.391865,0.310381,0.706954,0.161584,2.42298,0.283762,0.0305212,-0.135463,8.75185,0.0121271,100.195,-0.104942,0,-0.08792053163051605,1.3725838661193848,0.389765,999,7.99841,1.11831,1.7313,7.99841,-1.11831,2.69161,69.5,3.02173913,69.5,3.02173913,,,,,,,,,,,,,,,,,,,"Dalton Rushing","sa3019892",687221
"Nick Yorke","PIT",55.0477,220.397,199.595,50.2992,35.1436,10.0608,0.486874,4.60793,24.6988,22.5749,17.1181,0.727269,51.0912,1.6045,1.9312,0.148313,2.89258,5.78491,1.48385,0.252006,0.0776692,0.231814,0.33505,0.313381,0.37655,0.301914,0.68993,0.124544,4.70554,0.313324,-0.187975,0.136619,24.3156,-1.46611,90.2887,-0.0513566,-0.036908,-2.610800575464964,-0.960278857499361,0.389189,482.1600036621094,4.71191,0.0941232,1.37665,4.71191,-0.0941232,3.16446,221.6,4.029090909,221.6,4.029090909,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Austin Slater","CHW",67.6595,233.042,202.958,47.8924,33.8742,8.39589,0.815109,4.80723,27.8524,21.4368,24.667,0.00428954,65.0681,3.35737,1.91055,0.149375,4.45024,4.69804,1.33087,0.235972,0.105848,0.279212,0.379095,0.325973,0.35643,0.304704,0.682403,0.120458,4.99829,0.319166,0.277599,-0.0878984,26.2339,-1.0269,96.2898,0.1897,-0.0478945,-0.8219381272792816,-3.1802780851721764,0.388566,999,2.0655,-0.00485703,1.19963,2.0655,0.00485703,3.40049,232.4,3.417647058,232.4,3.417647058,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Christian Bethancourt","TOR",29.354,100.427,94.9114,21.0846,13.6888,4.32801,0.0467171,3.02113,10.7612,11.2997,4.45419,0.00758443,26.3063,0.30135,0.287547,0.472169,1.63121,1.36032,0.250276,0.222151,0.0443527,0.261946,0.16932,0.258519,0.364229,0.270609,0.622748,0.142078,3.93448,0.274223,-0.101254,0.0251906,8.5493,-3.19842,75.4906,-0.0760629,0.974385,-2.8924173712730408,3.239353358745575,0.381581,999,2.76106,2.10926,1.6155,2.76106,-2.10926,2.846,76.3,2.631034482,76.3,2.631034482,,,,,,,,,,,,,,,,,,,"Christian Bethancourt","10028",542194
"Taylor Walls","TBR",61.3633,225.476,197.248,39.8282,26.6059,8.49366,1.10782,3.62087,25.4257,18.253,25.1811,0.140364,57.1717,0.792192,1.57258,0.682688,2.21529,11.3201,2.52192,0.20192,0.111679,0.25356,0.440446,0.292719,0.311284,0.272077,0.604003,0.109364,6.46963,0.262319,0.118885,0.828752,19.4612,-6.91462,73.8453,0.947637,-0.111829,-5.952209055423737,2.1338278725743294,0.381519,707.9600219726562,1.68195,0.258797,1.34041,1.68195,-0.258797,3.21278,184,3.016393442,184,3.016393442,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Addison Barger","TOR",41.6313,156.568,141.562,32.1568,19.7477,7.77049,0.153271,4.48535,16.7229,17.7158,12.3904,0.229725,39.8166,1.577,0.955743,0.082514,1.84861,1.57838,0.508223,0.227156,0.0791373,0.254309,0.311186,0.29475,0.379266,0.295108,0.674017,0.15211,3.46116,0.28174,-0.0182801,-0.154438,16.4158,-1.8992,92.7236,-0.172718,0.448619,-1.4762569814920425,-0.07702833414077759,0.378616,667.0999755859375,2.108,-0.634644,1.38716,2.108,0.634644,3.15045,141,3.357142857,141,3.357142857,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Jason Heyward","SDP",88.9378,324.283,291.723,66.375,40.9846,14.0617,1.08475,10.2439,37.5932,37.1437,26.4079,1.24053,67.2406,3.64419,2.32112,0.186499,5.46757,4.35898,0.959441,0.227527,0.0814346,0.207352,0.392737,0.297526,0.388512,0.298787,0.686038,0.160985,4.48454,0.259194,-0.299156,-0.0676453,34.9606,-2.97342,92.2191,-0.366802,0.391885,-3.3189790546894073,-3.833254873752594,0.377202,678.239990234375,1.43606,0.521305,0.651913,1.43606,-0.521305,4.13078,312.7,3.513483146,312.7,3.513483146,,,,,,,,,,,,,,,,,,,"Jason Heyward","4940",518792
"Oswald Peraza","NYY",57.6062,218.357,197.52,43.6195,29.8691,7.85186,0.368351,5.53017,24.9956,21.5885,15.9591,0.256999,53.4089,3.52219,0.887338,0.46835,2.99411,6.98465,2.23744,0.220836,0.0730873,0.244594,0.298811,0.289601,0.348312,0.28242,0.637913,0.127476,5.15908,0.273103,0.0937698,0.103284,20.6643,-4.87866,80.9599,0.197054,-0.00756056,-4.6673010140657425,1.0040429164655507,0.373042,731.4299926757812,4.45436,-1.73858,1.21948,4.45436,1.73858,3.37402,195.7,3.374137931,195.7,3.374137931,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
"Dylan Carlson","BAL",36.8964,135.633,119.682,27.6324,17.8662,6.42108,0.285798,3.05933,14.3513,14.0105,12.2271,0.160547,31.8244,2.98256,0.673065,0.0686252,1.84488,0.883194,0.284174,0.230882,0.0901479,0.234636,0.384204,0.316027,0.365995,0.302768,0.682022,0.135113,3.33529,0.287501,0.136311,-0.198235,15.057,-0.809086,99.3878,-0.0619244,0.336043,-0.1569325067102909,-0.9166125059127808,0.356088,743.2000122070312,4.06907,0.579924,1.50725,4.06907,-0.579924,2.99034,129.3,3.494594594,129.3,3.494594594,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Jacob Melton","HOU",54.8441,216.049,200.214,43.4515,28.4695,8.36223,0.802438,5.81727,23.6986,21.3452,13.2488,0.14096,57.8866,0.999001,1.02573,0.561559,2.4417,9.43213,1.58363,0.217025,0.0613229,0.267932,0.228874,0.267761,0.353973,0.271856,0.621734,0.136948,6.28962,0.273631,-0.369574,0.909015,18.609,-6.66402,76.5648,0.539442,0.726581,-5.253884792327881,1.463732659816742,0.35238,999,5.76388,0.946761,1.30394,5.76388,-0.946761,3.26141,179.6,3.265454545,179.6,3.265454545,,,,,,,,,,,,,,,,,,,"Jacob Melton","sa3019988",689200
"Pavin Smith","ARI",81.753,299.515,263.33,63.3066,39.4988,12.6377,0.916491,10.2537,35.6327,38.9369,32.3144,0.855776,63.1629,1.4924,2.23494,0.142757,5.41532,1.73373,0.480818,0.240408,0.107889,0.210884,0.511605,0.324391,0.412176,0.321279,0.736567,0.171768,3.4403,0.276104,-0.459539,-0.419793,37.7125,2.67583,104.275,-0.879332,-0.15645,0.6516698598861694,-7.253067642450333,0.348328,383.6300048828125,3.01078,-0.158347,0.75667,3.01078,0.158347,3.99111,330,4.024390243,330,4.024390243,,,,,,,,,,,,,,,,,,,"Pavin Smith","19892",656976
"Tommy Pham","PIT",113.779,480.565,432.721,105.988,72.4788,20.9084,2.10913,10.4912,54.1259,45.5414,40.4609,0.0626907,108.705,3.44282,3.42091,0.519855,8.52974,9.77759,2.99649,0.244933,0.0841944,0.226203,0.372207,0.312244,0.375734,0.302738,0.687977,0.130801,4.89539,0.301302,0.239348,-0.176123,53.3375,-2.87803,90.8434,0.0632256,-2.25913,-5.1987592205405235,-7.5266804695129395,0.33853,425.3299865722656,2.74435,1.02508,0.520011,2.74435,-1.02508,4.30665,466.5,4.092105263,466.5,4.092105263,,,,,,,,,,,,,,,,,,,"Tommy Pham","2967",502054
"Alex Jackson","NYY",42.1025,141.854,128.371,24.2897,13.3924,5.73928,0.256515,4.90151,14.647,15.5513,9.77418,0.253839,43.9385,2.14377,0.913765,0.651334,1.72453,0.878715,0.139529,0.189216,0.0689032,0.309745,0.222451,0.256424,0.352468,0.266527,0.608892,0.163252,3.68257,0.241014,-0.0863744,-0.0785239,11.6099,-4.98388,70.0272,-0.164898,0.404272,-5.139486640691757,3.6529196202754974,0.334594,746.2899780273438,2.0037,-1.27267,1.30269,2.0037,1.27267,3.26308,108.7,2.588095238,108.7,2.588095238,,,,,,,,,,,,,,,,,,,"Alex Jackson","17276",656577
"Drew Millas","WSN",20.3561,72.3466,66.1422,15.7931,11.1824,3.09669,0.12083,1.39319,7.41634,7.10234,5.54565,0.134928,14.587,0.214972,0.176498,0.267354,1.54928,1.83253,0.285055,0.238775,0.0766538,0.201627,0.380177,0.299028,0.352438,0.28738,0.651465,0.113663,4.73755,0.286061,-0.104185,0.118401,7.1354,-1.32757,83.4567,0.0142165,0.648388,-1.4169910112395883,2.219071924686432,0.331655,748.1799926757812,2.75407,1.00729,1.82021,2.75407,-1.00729,2.57306,63.5,3.175,63.5,3.175,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Santiago Espinal","CIN",64.5867,237.442,217.111,55.5513,41.1918,10.6278,0.174155,3.55748,24.6164,24.3079,15.7907,0.357477,34.0502,1.47349,1.46848,1.59798,4.17323,4.74605,1.30714,0.255865,0.0665033,0.143404,0.463747,0.308744,0.355577,0.292655,0.664321,0.0997119,3.84299,0.287303,-0.00340487,-0.0387303,24.4265,-3.34899,80.1689,-0.0421352,-0.158807,-5.672882489860058,0.9753779172897339,0.331475,660.9400024414062,2.91539,0.181671,1.37085,2.91539,-0.181671,3.1722,223.8,3.443076923,223.8,3.443076923,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Alan Roden","TOR",25.3346,101.052,89.5491,22.5356,15.3532,4.68469,0.545673,1.95201,11.676,10.4243,8.78077,0.323872,17.0451,1.84111,0.789158,0.0920929,1.94871,1.7776,0.29588,0.251656,0.0868933,0.168676,0.515151,0.328421,0.381552,0.312373,0.709973,0.129896,5.00099,0.288523,-0.0832365,0.0332374,11.9993,0.178441,104.868,-0.0499991,0.494549,0.5128912441432476,-0.6783474087715149,0.330816,999,1.43735,0.215667,1.72121,1.43735,-0.215667,2.70506,114.6,4.584,114.6,4.584,,,,,,,,,,,,,,,,,,,"Alan Roden","sa3020212",702176
"Luisangel Acuña","NYM",43.5103,180.386,168.012,40.7084,29.7296,7.06463,0.988506,2.92561,21.4631,15.8704,9.89815,0.0691921,34.7811,0.870248,1.00624,0.599316,3.18331,8.38674,2.2222,0.242295,0.0548721,0.192815,0.284584,0.286322,0.34835,0.278456,0.634672,0.106055,6.30588,0.287734,-0.0213604,0.458261,16.4954,-4.60574,78.2333,0.436901,0.490377,-4.157025307416916,1.2737404704093933,0.322934,400.7300109863281,3.11867,1.81207,1.55333,3.11867,-1.81207,2.9289,158.4,3.6,158.4,3.6,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Miguel Andujar","ATH",72.1505,298.715,279.007,73.6454,52.5884,13.6491,0.929609,6.47832,31.1825,31.4179,15.8063,0.664864,42.3346,1.8962,1.85673,0.148843,6.02462,3.3427,1.16646,0.263956,0.0529143,0.141722,0.373366,0.305955,0.389197,0.302268,0.695153,0.125242,3.92774,0.28945,-0.0345751,-0.353402,33.041,-1.9021,94.6136,-0.387977,-0.315739,-2.2705066800117493,-4.564962655305862,0.321937,622.5900268554688,2.62237,-0.83695,1.21788,2.62237,0.83695,3.37617,295,4.097222222,295,4.097222222,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Derek Hill","MIA",68.3478,261.604,241.755,57.8614,39.3732,10.0168,2.28838,6.18303,29.2844,26.0881,13.8287,0.0425775,74.421,2.26768,1.58656,2.16595,3.29166,7.63179,1.81894,0.239339,0.0528614,0.28448,0.185818,0.28507,0.376431,0.288078,0.661501,0.137092,6.40947,0.317557,-0.218436,0.352223,25.9485,-4.65345,80.9409,0.133787,-0.733063,-5.828431889414787,0.2135072946548462,0.319824,555.1599731445312,4.06775,-1.36042,1.17565,4.06775,1.36042,3.43246,237.2,3.488235294,237.2,3.488235294,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Nathan Lukes","TOR",29.5985,102.557,92.0752,24.0471,17.404,4.70203,0.347161,1.59392,11.2557,9.92245,7.65879,0.13968,17.9271,0.857652,1.31841,0.647457,2.00319,1.35265,0.393003,0.261168,0.0746781,0.1748,0.427219,0.319532,0.371709,0.30325,0.691241,0.110541,4.24313,0.303944,0.00579939,-0.0921106,11.425,-0.571926,98.4512,-0.0863113,0.950281,-0.2680614963173866,-0.054606735706329346,0.319762,740.1199951171875,2.13778,1.40407,1.76261,2.13778,-1.40407,2.64985,104.6,3.486666666,104.6,3.486666666,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
